nomNuance,nuance,annee,election,tour,region,departement,inscrits,votants,exprimes,voix,clef,voixPourcent,participationPourcent,blancsNulsPourcent,Couleur,codeCouleur
Parti communiste français,BC-COM,2015,Départementales,1,53,22,450929,253631,239901,1651,Départementales12015,56.25,56.25,3.04,Rouge,#EE4A40
Parti communiste français,BC-COM,2015,Départementales,1,53,29,682615,348896,330801,981,Départementales12015,51.11,51.11,2.65,Rouge,#EE4A40
Parti communiste français,BC-COM,2015,Départementales,1,75,17,477321,239053,226005,5543,Départementales12015,50.08,50.08,2.73,Rouge,#EE4A40
Parti communiste français,BC-COM,2015,Départementales,1,75,19,185962,110841,101810,3549,Départementales12015,59.6,59.6,4.86,Rouge,#EE4A40
Parti communiste français,BC-COM,2015,Départementales,1,75,24,311198,186835,176294,6957,Départementales12015,60.04,60.04,3.39,Rouge,#EE4A40
Parti communiste français,BC-COM,2015,Départementales,1,75,47,239430,138421,131873,2849,Départementales12015,57.81,57.81,2.73,Rouge,#EE4A40
Parti communiste français,BC-COM,2015,Départementales,1,75,64,497088,262473,248562,3360,Départementales12015,52.8,52.8,2.8,Rouge,#EE4A40
Parti communiste français,BC-COM,2015,Départementales,1,75,86,304750,156501,148191,1059,Départementales12015,51.35,51.35,2.73,Rouge,#EE4A40
Parti communiste français,BC-COM,2015,Départementales,1,75,87,263834,152533,142659,2898,Départementales12015,57.81,57.81,3.74,Rouge,#EE4A40
Parti communiste français,BC-COM,2015,Départementales,1,76,09,116219,64679,57961,737,Départementales12015,55.65,55.65,5.78,Rouge,#EE4A40
Parti communiste français,BC-COM,2015,Départementales,1,76,11,267056,153461,143949,662,Départementales12015,57.46,57.46,3.56,Rouge,#EE4A40
Parti communiste français,BC-COM,2015,Départementales,1,76,30,526142,284019,271873,19325,Départementales12015,53.98,53.98,2.31,Rouge,#EE4A40
Parti communiste français,BC-COM,2015,Départementales,1,76,31,868338,452480,433454,17507,Départementales12015,52.11,52.11,2.19,Rouge,#EE4A40
Parti communiste français,BC-COM,2015,Départementales,1,76,34,772969,401037,384146,5696,Départementales12015,51.88,51.88,2.19,Rouge,#EE4A40
Parti communiste français,BC-COM,2015,Départementales,1,76,66,340190,189551,181928,6946,Départementales12015,55.72,55.72,2.24,Rouge,#EE4A40
Parti communiste français,BC-COM,2015,Départementales,1,76,81,286523,168217,158465,5693,Départementales12015,58.71,58.71,3.4,Rouge,#EE4A40
Parti communiste français,BC-COM,2015,Départementales,1,84,01,402473,197190,190262,7339,Départementales12015,48.99,48.99,1.72,Rouge,#EE4A40
Parti communiste français,BC-COM,2015,Départementales,1,84,03,253681,136469,129462,9296,Départementales12015,53.8,53.8,2.76,Rouge,#EE4A40
Parti communiste français,BC-COM,2015,Départementales,1,84,07,247018,138271,131965,727,Départementales12015,55.98,55.98,2.55,Rouge,#EE4A40
Parti communiste français,BC-COM,2015,Départementales,1,84,15,118255,65996,59823,756,Départementales12015,55.81,55.81,5.22,Rouge,#EE4A40
Parti communiste français,BC-COM,2015,Départementales,1,84,38,835514,411436,396511,6645,Départementales12015,49.24,49.24,1.79,Rouge,#EE4A40
Parti communiste français,BC-COM,2015,Départementales,1,84,42,510268,247391,236708,884,Départementales12015,48.48,48.48,2.09,Rouge,#EE4A40
Parti communiste français,BC-COM,2015,Départementales,1,93,06,755991,367063,354069,5564,Départementales12015,48.55,48.55,1.72,Rouge,#EE4A40
Parti communiste français,BC-COM,2015,Départementales,1,93,13,1340994,651039,624803,25845,Départementales12015,48.55,48.55,1.96,Rouge,#EE4A40
Parti communiste français,BC-COM,2015,Départementales,1,93,84,394983,214974,205964,1266,Départementales12015,54.43,54.43,2.28,Rouge,#EE4A40
Parti communiste français,BC-COM,2015,Départementales,1,94,2B,122051,69183,65876,1425,Départementales12015,56.68,56.68,2.71,Rouge,#EE4A40
Parti communiste français,BC-COM,2015,Départementales,2,04,974,570134,291480,258300,11496,Départementales22015,51.12,51.12,5.82,Rouge,#EE4A40
Parti communiste français,BC-COM,2015,Départementales,2,11,93,760144,259740,232142,4257,Départementales22015,34.17,34.17,3.63,Rouge,#EE4A40
Parti communiste français,BC-COM,2015,Départementales,2,32,59,1741154,808759,743017,9024,Départementales22015,46.45,46.45,3.78,Rouge,#EE4A40
Parti communiste français,BC-COM,2015,Départementales,2,32,62,1060856,551570,509320,12764,Départementales22015,51.99,51.99,3.98,Rouge,#EE4A40
Parti communiste français,BC-COM,2015,Départementales,2,44,55,122553,64054,59464,1553,Départementales22015,52.27,52.27,3.75,Rouge,#EE4A40
Parti communiste français,BC-COM,2015,Départementales,2,75,24,311130,188306,169316,5422,Départementales22015,60.52,60.52,6.1,Rouge,#EE4A40
Parti communiste français,BC-COM,2015,Départementales,2,76,30,509272,286144,262153,10808,Départementales22015,56.19,56.19,4.71,Rouge,#EE4A40
Parti communiste français,BC-COM,2015,Départementales,2,76,66,340140,199517,185850,4665,Départementales22015,58.66,58.66,4.02,Rouge,#EE4A40
Parti communiste français,BC-COM,2015,Départementales,2,84,03,241898,128326,117791,7043,Départementales22015,53.05,53.05,4.36,Rouge,#EE4A40
Parti communiste français,BC-COM,2015,Départementales,2,93,06,638873,306643,284175,7164,Départementales22015,48.0,48.0,3.52,Rouge,#EE4A40
Parti communiste français,BC-COM,2015,Départementales,2,93,13,1340882,680841,627133,26217,Départementales22015,50.78,50.78,4.01,Rouge,#EE4A40
Parti communiste français,LCOM,2015,Régionales,1,01,971,313433,147975,140454,1297,Régionales12015,47.21,47.21,2.4,Rouge,#EE4A40
Parti communiste français,LCOM,2015,Régionales,1,24,18,229570,110257,104279,9931,Régionales12015,48.03,48.03,2.6,Rouge,#EE4A40
Parti communiste français,LCOM,2015,Régionales,1,24,28,300208,144645,139038,4137,Régionales12015,48.18,48.18,1.87,Rouge,#EE4A40
Parti communiste français,LCOM,2015,Régionales,1,24,36,171730,86772,81824,3756,Régionales12015,50.53,50.53,2.88,Rouge,#EE4A40
Parti communiste français,LCOM,2015,Régionales,1,24,37,423130,208820,199783,8856,Régionales12015,49.35,49.35,2.14,Rouge,#EE4A40
Parti communiste français,LCOM,2015,Régionales,1,24,41,244911,126341,120096,4791,Régionales12015,51.59,51.59,2.55,Rouge,#EE4A40
Parti communiste français,LCOM,2015,Régionales,1,24,45,447796,223482,214937,7982,Régionales12015,49.91,49.91,1.91,Rouge,#EE4A40
Parti communiste français,LCOM,2015,Régionales,1,32,02,374780,207794,200277,8085,Régionales12015,55.44,55.44,2.01,Rouge,#EE4A40
Parti communiste français,LCOM,2015,Régionales,1,32,59,1804756,955559,922793,56194,Régionales12015,52.95,52.95,1.82,Rouge,#EE4A40
Parti communiste français,LCOM,2015,Régionales,1,32,60,559330,300035,290004,12871,Régionales12015,53.64,53.64,1.79,Rouge,#EE4A40
Parti communiste français,LCOM,2015,Régionales,1,32,62,1090448,621649,596464,30794,Régionales12015,57.01,57.01,2.31,Rouge,#EE4A40
Parti communiste français,LCOM,2015,Régionales,1,32,80,408525,237814,227254,11137,Régionales12015,58.21,58.21,2.58,Rouge,#EE4A40
Parti communiste français,LCOM,2015,Régionales,1,52,44,967468,486484,468324,17531,Régionales12015,50.28,50.28,1.88,Rouge,#EE4A40
Parti communiste français,LCOM,2015,Régionales,1,52,49,561748,275505,260811,8521,Régionales12015,49.04,49.04,2.62,Rouge,#EE4A40
Parti communiste français,LCOM,2015,Régionales,1,52,53,222438,106556,98912,2698,Régionales12015,47.9,47.9,3.44,Rouge,#EE4A40
Parti communiste français,LCOM,2015,Régionales,1,52,72,408181,198412,186753,7405,Régionales12015,48.61,48.61,2.86,Rouge,#EE4A40
Parti communiste français,LCOM,2015,Régionales,1,52,85,504996,264579,254142,6150,Régionales12015,52.39,52.39,2.07,Rouge,#EE4A40
Parti communiste français,LCOM,2015,Régionales,1,84,01,406874,196331,189933,6383,Régionales12015,48.25,48.25,1.57,Rouge,#EE4A40
Parti communiste français,LCOM,2015,Régionales,1,84,03,253703,126944,119872,11877,Régionales12015,50.04,50.04,2.79,Rouge,#EE4A40
Parti communiste français,LCOM,2015,Régionales,1,84,07,247803,130632,125556,7368,Régionales12015,52.72,52.72,2.05,Rouge,#EE4A40
Parti communiste français,LCOM,2015,Régionales,1,84,15,118078,59582,55955,3095,Régionales12015,50.46,50.46,3.07,Rouge,#EE4A40
Parti communiste français,LCOM,2015,Régionales,1,84,26,363289,185339,178422,8676,Régionales12015,51.02,51.02,1.9,Rouge,#EE4A40
Parti communiste français,LCOM,2015,Régionales,1,84,38,840777,406210,393554,19026,Régionales12015,48.31,48.31,1.51,Rouge,#EE4A40
Parti communiste français,LCOM,2015,Régionales,1,84,42,508757,250384,242408,14289,Régionales12015,49.21,49.21,1.57,Rouge,#EE4A40
Parti communiste français,LCOM,2015,Régionales,1,84,43,177167,100100,96184,4366,Régionales12015,56.5,56.5,2.21,Rouge,#EE4A40
Parti communiste français,LCOM,2015,Régionales,1,84,63,454475,232794,222095,26041,Régionales12015,51.22,51.22,2.35,Rouge,#EE4A40
Parti communiste français,LCOM,2015,Régionales,1,84,69,1108472,527659,515535,20163,Régionales12015,47.6,47.6,1.09,Rouge,#EE4A40
Parti communiste français,LCOM,2015,Régionales,1,84,73,304772,147417,142304,6962,Régionales12015,48.37,48.37,1.68,Rouge,#EE4A40
Parti communiste français,LCOM,2015,Régionales,1,84,74,526603,233931,225997,7028,Régionales12015,44.42,44.42,1.51,Rouge,#EE4A40
Parti de Gauche,BC-PG,2015,Départementales,1,01,971,310205,137788,124404,1055,Départementales12015,44.42,44.42,4.31,Rouge,#EE4A40
Parti de Gauche,BC-PG,2015,Départementales,1,11,78,949891,430548,416282,913,Départementales12015,45.33,45.33,1.5,Rouge,#EE4A40
Parti de Gauche,BC-PG,2015,Départementales,1,11,94,778276,345845,335151,726,Départementales12015,44.44,44.44,1.37,Rouge,#EE4A40
Parti de Gauche,BC-PG,2015,Départementales,1,27,21,354273,190815,181091,516,Départementales12015,53.86,53.86,2.74,Rouge,#EE4A40
Parti de Gauche,BC-PG,2015,Départementales,1,27,89,241821,125669,119221,691,Départementales12015,51.97,51.97,2.67,Rouge,#EE4A40
Parti de Gauche,BC-PG,2015,Départementales,1,32,62,1085420,562334,534258,662,Départementales12015,51.81,51.81,2.59,Rouge,#EE4A40
Parti de Gauche,BC-PG,2015,Départementales,1,75,23,94835,55625,52237,667,Départementales12015,58.65,58.65,3.57,Rouge,#EE4A40
Parti de Gauche,BC-PG,2015,Départementales,1,75,87,263834,152533,142659,852,Départementales12015,57.81,57.81,3.74,Rouge,#EE4A40
Parti de Gauche,BC-PG,2015,Départementales,1,76,34,772969,401037,384146,2379,Départementales12015,51.88,51.88,2.19,Rouge,#EE4A40
Parti de Gauche,BC-PG,2015,Départementales,1,76,66,340190,189551,181928,1218,Départementales12015,55.72,55.72,2.24,Rouge,#EE4A40
Parti de Gauche,BC-PG,2015,Départementales,1,76,81,286523,168217,158465,1404,Départementales12015,58.71,58.71,3.4,Rouge,#EE4A40
Parti de Gauche,BC-PG,2015,Départementales,1,84,15,118255,65996,59823,334,Départementales12015,55.81,55.81,5.22,Rouge,#EE4A40
Parti de Gauche,BC-PG,2015,Départementales,1,94,2A,106194,54753,51590,610,Départementales12015,51.56,51.56,2.98,Rouge,#EE4A40
Parti de Gauche,BC-PG,2015,Départementales,2,01,971,238230,115507,106114,2498,Départementales22015,48.49,48.49,3.94,Rouge,#EE4A40
Parti radical de gauche,BC-RDG,2015,Départementales,1,27,21,354273,190815,181091,2620,Départementales12015,53.86,53.86,2.74,Rose clair,#FFAECD
Parti radical de gauche,BC-RDG,2015,Départementales,1,27,58,161980,85897,81362,358,Départementales12015,53.03,53.03,2.8,Rose clair,#FFAECD
Parti radical de gauche,BC-RDG,2015,Départementales,1,27,90,95135,51681,48785,215,Départementales12015,54.32,54.32,3.04,Rose clair,#FFAECD
Parti radical de gauche,BC-RDG,2015,Départementales,1,28,76,880074,435469,414565,1823,Départementales12015,49.48,49.48,2.38,Rose clair,#FFAECD
Parti radical de gauche,BC-RDG,2015,Départementales,1,44,57,752911,337861,323872,262,Départementales12015,44.87,44.87,1.86,Rose clair,#FFAECD
Parti radical de gauche,BC-RDG,2015,Départementales,1,53,29,682615,348896,330801,137,Départementales12015,51.11,51.11,2.65,Rose clair,#FFAECD
Parti radical de gauche,BC-RDG,2015,Départementales,1,53,35,707373,360035,342941,2449,Départementales12015,50.9,50.9,2.42,Rose clair,#FFAECD
Parti radical de gauche,BC-RDG,2015,Départementales,1,75,17,477321,239053,226005,8533,Départementales12015,50.08,50.08,2.73,Rose clair,#FFAECD
Parti radical de gauche,BC-RDG,2015,Départementales,1,75,86,304750,156501,148191,1563,Départementales12015,51.35,51.35,2.73,Rose clair,#FFAECD
Parti radical de gauche,BC-RDG,2015,Départementales,1,76,12,218193,130281,120122,6623,Départementales12015,59.71,59.71,4.66,Rose clair,#FFAECD
Parti radical de gauche,BC-RDG,2015,Départementales,1,76,31,868338,452480,433454,1073,Départementales12015,52.11,52.11,2.19,Rose clair,#FFAECD
Parti radical de gauche,BC-RDG,2015,Départementales,1,76,46,135665,80625,73922,1357,Départementales12015,59.43,59.43,4.94,Rose clair,#FFAECD
Parti radical de gauche,BC-RDG,2015,Départementales,1,76,65,178007,97288,90891,12861,Départementales12015,54.65,54.65,3.59,Rose clair,#FFAECD
Parti radical de gauche,BC-RDG,2015,Départementales,1,76,66,340190,189551,181928,1427,Départementales12015,55.72,55.72,2.24,Rose clair,#FFAECD
Parti radical de gauche,BC-RDG,2015,Départementales,1,76,82,178746,105255,100554,10582,Départementales12015,58.89,58.89,2.63,Rose clair,#FFAECD
Parti radical de gauche,BC-RDG,2015,Départementales,1,84,03,253681,136469,129462,2986,Départementales12015,53.8,53.8,2.76,Rose clair,#FFAECD
Parti radical de gauche,BC-RDG,2015,Départementales,1,93,06,755991,367063,354069,3258,Départementales12015,48.55,48.55,1.72,Rose clair,#FFAECD
Parti radical de gauche,BC-RDG,2015,Départementales,1,93,13,1340994,651039,624803,544,Départementales12015,48.55,48.55,1.96,Rose clair,#FFAECD
Parti radical de gauche,BC-RDG,2015,Départementales,1,94,2B,122051,69183,65876,3699,Départementales12015,56.68,56.68,2.71,Rose clair,#FFAECD
Parti radical de gauche,BC-RDG,2015,Départementales,2,27,21,337716,180933,167276,3678,Départementales22015,53.58,53.58,4.04,Rose clair,#FFAECD
Parti radical de gauche,BC-RDG,2015,Départementales,2,28,76,845944,409176,374302,3094,Départementales22015,48.37,48.37,4.12,Rose clair,#FFAECD
Parti radical de gauche,BC-RDG,2015,Départementales,2,75,17,429569,212071,192364,11207,Départementales22015,49.37,49.37,4.59,Rose clair,#FFAECD
Parti radical de gauche,BC-RDG,2015,Départementales,2,76,12,144421,84187,77008,6250,Départementales22015,58.29,58.29,4.97,Rose clair,#FFAECD
Parti radical de gauche,BC-RDG,2015,Départementales,2,76,46,111197,64485,56583,2103,Départementales22015,57.99,57.99,7.11,Rose clair,#FFAECD
Parti radical de gauche,BC-RDG,2015,Départementales,2,76,65,167271,91423,81287,18780,Départementales22015,54.66,54.66,6.06,Rose clair,#FFAECD
Parti radical de gauche,BC-RDG,2015,Départementales,2,76,82,169130,101208,92945,11421,Départementales22015,59.84,59.84,4.89,Rose clair,#FFAECD
Parti radical de gauche,BC-RDG,2015,Départementales,2,84,03,241898,128326,117791,3318,Départementales22015,53.05,53.05,4.36,Rose clair,#FFAECD
Parti radical de gauche,BC-RDG,2015,Départementales,2,94,2B,61153,36675,34725,4259,Départementales22015,59.97,59.97,3.19,Rose clair,#FFAECD
Parti radical de gauche,LRDG,2015,Régionales,1,94,2A,106822,61962,60534,1297,Régionales12015,58.0,58.0,1.34,Rose clair,#FFAECD
Parti radical de gauche,LRDG,2015,Régionales,1,94,2B,123044,75181,73455,2930,Régionales12015,61.1,61.1,1.4,Rose clair,#FFAECD
Régionaliste,LREG,2015,Régionales,1,01,971,313433,147975,140454,697,Régionales12015,47.21,47.21,2.4,Gris,#E0E0E0
Régionaliste,LREG,2015,Régionales,1,02,972,310723,127716,120629,44176,Régionales12015,41.1,41.1,2.28,Gris,#E0E0E0
Régionaliste,LREG,2015,Régionales,1,03,973,88183,37585,36130,2238,Régionales12015,42.62,42.62,1.65,Gris,#E0E0E0
Régionaliste,LREG,2015,Régionales,1,04,974,625471,278009,265794,1382,Régionales12015,44.45,44.45,1.95,Gris,#E0E0E0
Régionaliste,LREG,2015,Régionales,1,44,08,195007,91496,87418,715,Régionales12015,46.92,46.92,2.09,Gris,#E0E0E0
Régionaliste,LREG,2015,Régionales,1,44,10,203894,100863,96283,935,Régionales12015,49.47,49.47,2.25,Gris,#E0E0E0
Régionaliste,LREG,2015,Régionales,1,44,51,378895,179919,172352,2241,Régionales12015,47.49,47.49,2.0,Gris,#E0E0E0
Régionaliste,LREG,2015,Régionales,1,44,52,136714,67622,63607,656,Régionales12015,49.46,49.46,2.94,Gris,#E0E0E0
Régionaliste,LREG,2015,Régionales,1,44,54,493317,237584,228813,2507,Régionales12015,48.16,48.16,1.78,Gris,#E0E0E0
Régionaliste,LREG,2015,Régionales,1,44,55,138699,70302,66721,809,Régionales12015,50.69,50.69,2.58,Gris,#E0E0E0
Régionaliste,LREG,2015,Régionales,1,44,57,756001,327787,314519,6665,Régionales12015,43.36,43.36,1.76,Gris,#E0E0E0
Régionaliste,LREG,2015,Régionales,1,44,67,768531,380988,365292,36776,Régionales12015,49.57,49.57,2.04,Gris,#E0E0E0
Régionaliste,LREG,2015,Régionales,1,44,68,529235,259309,244814,30950,Régionales12015,49.0,49.0,2.74,Gris,#E0E0E0
Régionaliste,LREG,2015,Régionales,1,44,88,285237,145730,137824,1893,Régionales12015,51.09,51.09,2.77,Gris,#E0E0E0
Régionaliste,LREG,2015,Régionales,1,52,44,967468,486484,468324,12497,Régionales12015,50.28,50.28,1.88,Gris,#E0E0E0
Régionaliste,LREG,2015,Régionales,1,52,49,561748,275505,260811,1043,Régionales12015,49.04,49.04,2.62,Gris,#E0E0E0
Régionaliste,LREG,2015,Régionales,1,52,53,222438,106556,98912,629,Régionales12015,47.9,47.9,3.44,Gris,#E0E0E0
Régionaliste,LREG,2015,Régionales,1,52,72,408181,198412,186753,1229,Régionales12015,48.61,48.61,2.86,Gris,#E0E0E0
Régionaliste,LREG,2015,Régionales,1,52,85,504996,264579,254142,698,Régionales12015,52.39,52.39,2.07,Gris,#E0E0E0
Régionaliste,LREG,2015,Régionales,1,53,22,453977,249528,239575,17072,Régionales12015,54.96,54.96,2.19,Gris,#E0E0E0
Régionaliste,LREG,2015,Régionales,1,53,29,685586,351604,340084,38070,Régionales12015,51.29,51.29,1.68,Gris,#E0E0E0
Régionaliste,LREG,2015,Régionales,1,53,35,713690,353038,338238,14221,Régionales12015,49.47,49.47,2.07,Gris,#E0E0E0
Régionaliste,LREG,2015,Régionales,1,53,56,568610,295071,284379,17885,Régionales12015,51.89,51.89,1.88,Gris,#E0E0E0
Régionaliste,LREG,2015,Régionales,1,94,2A,106822,61962,60534,15196,Régionales12015,58.0,58.0,1.34,Gris,#E0E0E0
Régionaliste,LREG,2015,Régionales,1,94,2B,123044,75181,73455,22211,Régionales12015,61.1,61.1,1.4,Gris,#E0E0E0
Régionaliste,LREG,2015,Régionales,2,02,972,310455,162490,154317,83541,Régionales22015,52.34,52.34,2.63,Gris,#E0E0E0
Régionaliste,LREG,2015,Régionales,2,94,2A,106821,69839,67988,22728,Régionales22015,65.38,65.38,1.73,Gris,#E0E0E0
Régionaliste,LREG,2015,Régionales,2,94,2B,123003,84203,81538,30112,Régionales22015,68.46,68.46,2.17,Gris,#E0E0E0
Résistons,Résistons,2017,Présidentielles,1,01,971,316345,126651,112242,650,Présidentielles12017,40.04,40.04,4.55,Gris,#E0E0E0
Résistons,Résistons,2017,Présidentielles,1,02,972,310812,123957,109264,870,Présidentielles12017,39.88,39.88,4.73,Gris,#E0E0E0
Résistons,Résistons,2017,Présidentielles,1,03,973,92935,31925,26839,273,Présidentielles12017,34.35,34.35,5.47,Gris,#E0E0E0
Résistons,Résistons,2017,Présidentielles,1,04,974,639481,375252,350480,1939,Présidentielles12017,58.68,58.68,3.87,Gris,#E0E0E0
Résistons,Résistons,2017,Présidentielles,1,06,976,83047,36187,33130,182,Présidentielles12017,43.57,43.57,3.68,Gris,#E0E0E0
Résistons,Résistons,2017,Présidentielles,1,11,75,1301637,1091437,1076559,5490,Présidentielles12017,83.85,83.85,1.14,Gris,#E0E0E0
Résistons,Résistons,2017,Présidentielles,1,11,77,881558,698256,680591,5182,Présidentielles12017,79.21,79.21,2.0,Gris,#E0E0E0
Résistons,Résistons,2017,Présidentielles,1,11,78,951148,773663,758934,5371,Présidentielles12017,81.34,81.34,1.55,Gris,#E0E0E0
Résistons,Résistons,2017,Présidentielles,1,11,91,795227,637787,623487,4468,Présidentielles12017,80.2,80.2,1.8,Gris,#E0E0E0
