,nom_liste,nuance,annee,election,tour,region,departement,inscrits,votants,exprimes,voix,clef
1883,LISTE DE LA RECONQUÊTE,N.C.,2019,Européennes,1,75,64,502630,269207,254232,23,Européennes12019
1884,LISTE DE LA RECONQUÊTE,N.C.,2019,Européennes,1,75,79,270571,141299,132544,23,Européennes12019
1885,LISTE DE LA RECONQUÊTE,N.C.,2019,Européennes,1,75,86,301831,161401,152227,15,Européennes12019
1886,LISTE DE LA RECONQUÊTE,N.C.,2019,Européennes,1,75,87,262918,148489,137475,9,Européennes12019
1887,LISTE DE LA RECONQUÊTE,N.C.,2019,Européennes,1,76,09,117516,66743,62980,1,Européennes12019
1888,LISTE DE LA RECONQUÊTE,N.C.,2019,Européennes,1,76,11,273770,154370,144096,28,Européennes12019
1889,LISTE DE LA RECONQUÊTE,N.C.,2019,Européennes,1,76,12,217280,125002,115616,17,Européennes12019
1890,LISTE DE LA RECONQUÊTE,N.C.,2019,Européennes,1,76,30,538091,280903,270048,27,Européennes12019
1891,LISTE DE LA RECONQUÊTE,N.C.,2019,Européennes,1,76,31,886139,495693,478441,51,Européennes12019
1892,LISTE DE LA RECONQUÊTE,N.C.,2019,Européennes,1,76,32,145082,84768,78967,19,Européennes12019
1893,LISTE DE LA RECONQUÊTE,N.C.,2019,Européennes,1,76,34,807065,424970,409250,86,Européennes12019
1894,LISTE DE LA RECONQUÊTE,N.C.,2019,Européennes,1,76,46,137027,81139,75590,10,Européennes12019
1895,LISTE DE LA RECONQUÊTE,N.C.,2019,Européennes,1,76,48,59213,33545,31395,5,Européennes12019
1896,LISTE DE LA RECONQUÊTE,N.C.,2019,Européennes,1,76,65,175893,96662,90722,9,Européennes12019
1897,LISTE DE LA RECONQUÊTE,N.C.,2019,Européennes,1,76,66,349819,185456,176957,34,Européennes12019
1898,LISTE DE LA RECONQUÊTE,N.C.,2019,Européennes,1,76,81,291352,166862,156503,28,Européennes12019
1899,LISTE DE LA RECONQUÊTE,N.C.,2019,Européennes,1,76,82,184069,102285,95706,9,Européennes12019
1900,LISTE DE LA RECONQUÊTE,N.C.,2019,Européennes,1,84,01,417835,208205,199116,28,Européennes12019
1901,LISTE DE LA RECONQUÊTE,N.C.,2019,Européennes,1,84,03,248381,135088,125949,11,Européennes12019
1902,LISTE DE LA RECONQUÊTE,N.C.,2019,Européennes,1,84,07,249119,137779,130676,25,Européennes12019
1903,LISTE DE LA RECONQUÊTE,N.C.,2019,Européennes,1,84,15,114700,60624,56222,3,Européennes12019
1904,LISTE DE LA RECONQUÊTE,N.C.,2019,Européennes,1,84,26,368695,195156,186029,19,Européennes12019
1905,LISTE DE LA RECONQUÊTE,N.C.,2019,Européennes,1,84,38,854187,437954,423033,146,Européennes12019
1906,LISTE DE LA RECONQUÊTE,N.C.,2019,Européennes,1,84,42,506148,254767,243726,45,Européennes12019
1907,LISTE DE LA RECONQUÊTE,N.C.,2019,Européennes,1,84,43,176688,96986,91268,5,Européennes12019
1908,LISTE DE LA RECONQUÊTE,N.C.,2019,Européennes,1,84,63,458200,249682,236179,22,Européennes12019
1909,LISTE DE LA RECONQUÊTE,N.C.,2019,Européennes,1,84,69,1121583,576677,561683,81,Européennes12019
1910,LISTE DE LA RECONQUÊTE,N.C.,2019,Européennes,1,84,73,308562,159869,153608,11,Européennes12019
1911,LISTE DE LA RECONQUÊTE,N.C.,2019,Européennes,1,84,74,537932,265249,255388,36,Européennes12019
1912,LISTE DE LA RECONQUÊTE,N.C.,2019,Européennes,1,93,04,126239,69630,66315,19,Européennes12019
1913,LISTE DE LA RECONQUÊTE,N.C.,2019,Européennes,1,93,05,109695,60287,57501,1,Européennes12019
1914,LISTE DE LA RECONQUÊTE,N.C.,2019,Européennes,1,93,06,755807,376692,364199,237,Européennes12019
1915,LISTE DE LA RECONQUÊTE,N.C.,2019,Européennes,1,93,13,1366312,660606,638913,51,Européennes12019
1916,LISTE DE LA RECONQUÊTE,N.C.,2019,Européennes,1,93,83,789717,399243,386735,54,Européennes12019
1917,LISTE DE LA RECONQUÊTE,N.C.,2019,Européennes,1,93,84,401793,206090,197376,34,Européennes12019
1918,LISTE DE LA RECONQUÊTE,N.C.,2019,Européennes,1,94,2A,109111,41051,39748,1,Européennes12019
1919,LISTE DE LA RECONQUÊTE,N.C.,2019,Européennes,1,94,2B,124224,47637,46162,5,Européennes12019
1920,LISTE DE LA RECONQUÊTE,N.C.,2019,Européennes,1,ROM,975,4958,1428,1303,0,Européennes12019
1921,LISTE DE LA RECONQUÊTE,N.C.,2019,Européennes,1,ROM,977,5177,1119,1075,0,Européennes12019
1922,LISTE DE LA RECONQUÊTE,N.C.,2019,Européennes,1,ROM,978,18150,2295,2057,1,Européennes12019
1923,LISTE DE LA RECONQUÊTE,N.C.,2019,Européennes,1,ROM,986,8762,3034,2979,0,Européennes12019
1924,LISTE DE LA RECONQUÊTE,N.C.,2019,Européennes,1,ROM,987,195598,43364,36333,4,Européennes12019
1925,LISTE DE LA RECONQUÊTE,N.C.,2019,Européennes,1,ROM,988,209832,40323,38971,10,Européennes12019
1926,LUTTE OUVRIÈRE,N.C.,2019,Européennes,1,01,971,307795,44223,38256,1714,Européennes12019
1927,LUTTE OUVRIÈRE,N.C.,2019,Européennes,1,02,972,301572,45909,39362,2614,Européennes12019
1928,LUTTE OUVRIÈRE,N.C.,2019,Européennes,1,03,973,93052,12480,11522,211,Européennes12019
1929,LUTTE OUVRIÈRE,N.C.,2019,Européennes,1,04,974,644089,197472,179718,2101,Européennes12019
1930,LUTTE OUVRIÈRE,N.C.,2019,Européennes,1,06,976,78603,22509,21063,131,Européennes12019
1931,LUTTE OUVRIÈRE,N.C.,2019,Européennes,1,11,75,1306810,756387,744055,2937,Européennes12019
1932,LUTTE OUVRIÈRE,N.C.,2019,Européennes,1,11,77,878868,417810,402821,2619,Européennes12019
1933,LUTTE OUVRIÈRE,N.C.,2019,Européennes,1,11,78,951477,513068,499526,2361,Européennes12019
1934,LUTTE OUVRIÈRE,N.C.,2019,Européennes,1,11,91,793186,395679,383957,2209,Européennes12019
1935,LUTTE OUVRIÈRE,N.C.,2019,Européennes,1,11,92,979624,540545,526874,2123,Européennes12019
1936,LUTTE OUVRIÈRE,N.C.,2019,Européennes,1,11,93,768747,302965,290924,2930,Européennes12019
1937,LUTTE OUVRIÈRE,N.C.,2019,Européennes,1,11,94,786118,385196,374156,2203,Européennes12019
1938,LUTTE OUVRIÈRE,N.C.,2019,Européennes,1,11,95,721691,324558,313687,2241,Européennes12019
1939,LUTTE OUVRIÈRE,N.C.,2019,Européennes,1,24,18,225123,117002,109823,646,Européennes12019
1940,LUTTE OUVRIÈRE,N.C.,2019,Européennes,1,24,28,298312,153634,146018,1133,Européennes12019
1941,LUTTE OUVRIÈRE,N.C.,2019,Européennes,1,24,36,167551,90493,83231,853,Européennes12019
1942,LUTTE OUVRIÈRE,N.C.,2019,Européennes,1,24,37,427456,224977,214817,1859,Européennes12019
1943,LUTTE OUVRIÈRE,N.C.,2019,Européennes,1,24,41,241935,133444,124923,1057,Européennes12019
1944,LUTTE OUVRIÈRE,N.C.,2019,Européennes,1,24,45,449303,233608,223651,1607,Européennes12019
1945,LUTTE OUVRIÈRE,N.C.,2019,Européennes,1,27,21,356910,193144,185690,1452,Européennes12019
1946,LUTTE OUVRIÈRE,N.C.,2019,Européennes,1,27,25,362971,188003,178875,1628,Européennes12019
1947,LUTTE OUVRIÈRE,N.C.,2019,Européennes,1,27,39,186501,102371,96893,896,Européennes12019
1948,LUTTE OUVRIÈRE,N.C.,2019,Européennes,1,27,58,155801,83551,78943,736,Européennes12019
1949,LUTTE OUVRIÈRE,N.C.,2019,Européennes,1,27,70,176613,98586,91944,1019,Européennes12019
1950,LUTTE OUVRIÈRE,N.C.,2019,Européennes,1,27,71,401864,204713,193714,1782,Européennes12019
1951,LUTTE OUVRIÈRE,N.C.,2019,Européennes,1,27,89,237030,126430,120418,937,Européennes12019
1952,LUTTE OUVRIÈRE,N.C.,2019,Européennes,1,27,90,93327,48532,45920,473,Européennes12019
1953,LUTTE OUVRIÈRE,N.C.,2019,Européennes,1,28,14,496210,273161,261230,2365,Européennes12019
1954,LUTTE OUVRIÈRE,N.C.,2019,Européennes,1,28,27,424550,226749,216388,2104,Européennes12019
1955,LUTTE OUVRIÈRE,N.C.,2019,Européennes,1,28,50,377462,198264,185862,1780,Européennes12019
1956,LUTTE OUVRIÈRE,N.C.,2019,Européennes,1,28,61,204897,112185,105820,1020,Européennes12019
1957,LUTTE OUVRIÈRE,N.C.,2019,Européennes,1,28,76,867250,462272,442085,4166,Européennes12019
1958,LUTTE OUVRIÈRE,N.C.,2019,Européennes,1,32,02,371723,195472,185784,1763,Européennes12019
1959,LUTTE OUVRIÈRE,N.C.,2019,Européennes,1,32,59,1794697,889735,853241,7387,Européennes12019
1960,LUTTE OUVRIÈRE,N.C.,2019,Européennes,1,32,60,557879,286939,274413,2541,Européennes12019
1961,LUTTE OUVRIÈRE,N.C.,2019,Européennes,1,32,62,1081683,574459,539326,6256,Européennes12019
1962,LUTTE OUVRIÈRE,N.C.,2019,Européennes,1,32,80,403621,221028,207983,1917,Européennes12019
1963,LUTTE OUVRIÈRE,N.C.,2019,Européennes,1,44,08,191612,97530,92443,967,Européennes12019
1964,LUTTE OUVRIÈRE,N.C.,2019,Européennes,1,44,10,202403,107769,102490,748,Européennes12019
1965,LUTTE OUVRIÈRE,N.C.,2019,Européennes,1,44,51,375974,192260,183375,1447,Européennes12019
1966,LUTTE OUVRIÈRE,N.C.,2019,Européennes,1,44,52,131342,71058,66184,576,Européennes12019
1967,LUTTE OUVRIÈRE,N.C.,2019,Européennes,1,44,54,489123,246772,237266,2046,Européennes12019
1968,LUTTE OUVRIÈRE,N.C.,2019,Européennes,1,44,55,135433,73357,69381,646,Européennes12019
1969,LUTTE OUVRIÈRE,N.C.,2019,Européennes,1,44,57,748186,352717,338303,3469,Européennes12019
1970,LUTTE OUVRIÈRE,N.C.,2019,Européennes,1,44,67,769523,395020,378503,2527,Européennes12019
1971,LUTTE OUVRIÈRE,N.C.,2019,Européennes,1,44,68,529108,262321,248452,1735,Européennes12019
1972,LUTTE OUVRIÈRE,N.C.,2019,Européennes,1,44,88,280326,150403,140825,1370,Européennes12019
1973,LUTTE OUVRIÈRE,N.C.,2019,Européennes,1,52,44,1004262,524241,502536,4537,Européennes12019
1974,LUTTE OUVRIÈRE,N.C.,2019,Européennes,1,52,49,570021,297279,279580,2836,Européennes12019
1975,LUTTE OUVRIÈRE,N.C.,2019,Européennes,1,52,53,221985,114560,104783,1014,Européennes12019
1976,LUTTE OUVRIÈRE,N.C.,2019,Européennes,1,52,72,405219,209912,195561,2074,Européennes12019
1977,LUTTE OUVRIÈRE,N.C.,2019,Européennes,1,52,85,521561,278725,259475,2169,Européennes12019
1978,LUTTE OUVRIÈRE,N.C.,2019,Européennes,1,53,22,455125,260137,245886,2524,Européennes12019
1979,LUTTE OUVRIÈRE,N.C.,2019,Européennes,1,53,29,687705,372970,357080,3220,Européennes12019
1980,LUTTE OUVRIÈRE,N.C.,2019,Européennes,1,53,35,731815,397396,379476,3530,Européennes12019
1981,LUTTE OUVRIÈRE,N.C.,2019,Européennes,1,53,56,581139,319354,304435,2810,Européennes12019
1982,LUTTE OUVRIÈRE,N.C.,2019,Européennes,1,75,16,257530,135298,127230,1353,Européennes12019
1983,LUTTE OUVRIÈRE,N.C.,2019,Européennes,1,75,17,493701,266722,255187,1942,Européennes12019
1984,LUTTE OUVRIÈRE,N.C.,2019,Européennes,1,75,19,183950,102514,95364,924,Européennes12019
1985,LUTTE OUVRIÈRE,N.C.,2019,Européennes,1,75,23,92094,49113,45285,504,Européennes12019
1986,LUTTE OUVRIÈRE,N.C.,2019,Européennes,1,75,24,314086,183027,170074,1334,Européennes12019
1987,LUTTE OUVRIÈRE,N.C.,2019,Européennes,1,75,33,1093495,589094,566649,4082,Européennes12019
1988,LUTTE OUVRIÈRE,N.C.,2019,Européennes,1,75,40,312391,174202,163502,1313,Européennes12019
1989,LUTTE OUVRIÈRE,N.C.,2019,Européennes,1,75,47,240105,132049,123405,896,Européennes12019
1990,LUTTE OUVRIÈRE,N.C.,2019,Européennes,1,75,64,502630,269207,254232,2333,Européennes12019
1991,LUTTE OUVRIÈRE,N.C.,2019,Européennes,1,75,79,270571,141299,132544,1590,Européennes12019
1992,LUTTE OUVRIÈRE,N.C.,2019,Européennes,1,75,86,301831,161401,152227,1840,Européennes12019
1993,LUTTE OUVRIÈRE,N.C.,2019,Européennes,1,75,87,262918,148489,137475,1366,Européennes12019
1994,LUTTE OUVRIÈRE,N.C.,2019,Européennes,1,76,09,117516,66743,62980,577,Européennes12019
1995,LUTTE OUVRIÈRE,N.C.,2019,Européennes,1,76,11,273770,154370,144096,960,Européennes12019
1996,LUTTE OUVRIÈRE,N.C.,2019,Européennes,1,76,12,217280,125002,115616,982,Européennes12019
1997,LUTTE OUVRIÈRE,N.C.,2019,Européennes,1,76,30,538091,280903,270048,1601,Européennes12019
1998,LUTTE OUVRIÈRE,N.C.,2019,Européennes,1,76,31,886139,495693,478441,3316,Européennes12019
1999,LUTTE OUVRIÈRE,N.C.,2019,Européennes,1,76,32,145082,84768,78967,651,Européennes12019
2000,LUTTE OUVRIÈRE,N.C.,2019,Européennes,1,76,34,807065,424970,409250,2295,Européennes12019
2001,LUTTE OUVRIÈRE,N.C.,2019,Européennes,1,76,46,137027,81139,75590,615,Européennes12019
2002,LUTTE OUVRIÈRE,N.C.,2019,Européennes,1,76,48,59213,33545,31395,231,Européennes12019
2003,LUTTE OUVRIÈRE,N.C.,2019,Européennes,1,76,65,175893,96662,90722,875,Européennes12019
2004,LUTTE OUVRIÈRE,N.C.,2019,Européennes,1,76,66,349819,185456,176957,1249,Européennes12019
2005,LUTTE OUVRIÈRE,N.C.,2019,Européennes,1,76,81,291352,166862,156503,1306,Européennes12019
2006,LUTTE OUVRIÈRE,N.C.,2019,Européennes,1,76,82,184069,102285,95706,653,Européennes12019
2007,LUTTE OUVRIÈRE,N.C.,2019,Européennes,1,84,01,417835,208205,199116,1182,Européennes12019
2008,LUTTE OUVRIÈRE,N.C.,2019,Européennes,1,84,03,248381,135088,125949,1188,Européennes12019
2009,LUTTE OUVRIÈRE,N.C.,2019,Européennes,1,84,07,249119,137779,130676,1124,Européennes12019
2010,LUTTE OUVRIÈRE,N.C.,2019,Européennes,1,84,15,114700,60624,56222,473,Européennes12019
2011,LUTTE OUVRIÈRE,N.C.,2019,Européennes,1,84,26,368695,195156,186029,1475,Européennes12019
2012,LUTTE OUVRIÈRE,N.C.,2019,Européennes,1,84,38,854187,437954,423033,2833,Européennes12019
2013,LUTTE OUVRIÈRE,N.C.,2019,Européennes,1,84,42,506148,254767,243726,1826,Européennes12019
2014,LUTTE OUVRIÈRE,N.C.,2019,Européennes,1,84,43,176688,96986,91268,792,Européennes12019
2015,LUTTE OUVRIÈRE,N.C.,2019,Européennes,1,84,63,458200,249682,236179,2112,Européennes12019
2016,LUTTE OUVRIÈRE,N.C.,2019,Européennes,1,84,69,1121583,576677,561683,3019,Européennes12019
2017,LUTTE OUVRIÈRE,N.C.,2019,Européennes,1,84,73,308562,159869,153608,943,Européennes12019
2018,LUTTE OUVRIÈRE,N.C.,2019,Européennes,1,84,74,537932,265249,255388,1229,Européennes12019
2019,LUTTE OUVRIÈRE,N.C.,2019,Européennes,1,93,04,126239,69630,66315,446,Européennes12019
2020,LUTTE OUVRIÈRE,N.C.,2019,Européennes,1,93,05,109695,60287,57501,430,Européennes12019
2021,LUTTE OUVRIÈRE,N.C.,2019,Européennes,1,93,06,755807,376692,364199,1087,Européennes12019
2022,LUTTE OUVRIÈRE,N.C.,2019,Européennes,1,93,13,1366312,660606,638913,2962,Européennes12019
2023,LUTTE OUVRIÈRE,N.C.,2019,Européennes,1,93,83,789717,399243,386735,1499,Européennes12019
2024,LUTTE OUVRIÈRE,N.C.,2019,Européennes,1,93,84,401793,206090,197376,966,Européennes12019
2025,LUTTE OUVRIÈRE,N.C.,2019,Européennes,1,94,2A,109111,41051,39748,162,Européennes12019
2026,LUTTE OUVRIÈRE,N.C.,2019,Européennes,1,94,2B,124224,47637,46162,200,Européennes12019
2027,LUTTE OUVRIÈRE,N.C.,2019,Européennes,1,ROM,975,4958,1428,1303,17,Européennes12019
2028,LUTTE OUVRIÈRE,N.C.,2019,Européennes,1,ROM,977,5177,1119,1075,3,Européennes12019
2029,LUTTE OUVRIÈRE,N.C.,2019,Européennes,1,ROM,978,18150,2295,2057,23,Européennes12019
2030,LUTTE OUVRIÈRE,N.C.,2019,Européennes,1,ROM,986,8762,3034,2979,62,Européennes12019
2031,LUTTE OUVRIÈRE,N.C.,2019,Européennes,1,ROM,987,195598,43364,36333,561,Européennes12019
2032,LUTTE OUVRIÈRE,N.C.,2019,Européennes,1,ROM,988,209832,40323,38971,391,Européennes12019
2033,N.C.,COM,2015,Départementales,1,01,971,310205,137788,124404,1168,Départementales12015
2034,N.C.,COM,2015,Départementales,1,04,974,615757,269789,239890,7997,Départementales12015
2035,N.C.,COM,2015,Départementales,1,11,78,949891,430548,416282,3004,Départementales12015
2036,N.C.,COM,2015,Départementales,1,11,91,782340,371018,356993,948,Départementales12015
2037,N.C.,COM,2015,Départementales,1,11,92,969410,447043,430420,1907,Départementales12015
2038,N.C.,COM,2015,Départementales,1,11,93,760152,279952,268334,2363,Départementales12015
2039,N.C.,COM,2015,Départementales,1,24,37,420269,213818,204118,1215,Départementales12015
2040,N.C.,COM,2015,Départementales,1,24,41,244044,130353,124348,7849,Départementales12015
2041,N.C.,COM,2015,Départementales,1,24,45,445425,222634,212807,1050,Départementales12015
2042,N.C.,COM,2015,Départementales,1,27,25,362582,191025,181597,5974,Départementales12015
2043,N.C.,COM,2015,Départementales,1,27,70,179518,106297,99992,1453,Départementales12015
2044,N.C.,COM,2015,Départementales,1,27,71,407784,206962,194790,1839,Départementales12015
2045,N.C.,COM,2015,Départementales,1,27,90,95135,51681,48785,1287,Départementales12015
2046,N.C.,COM,2015,Départementales,1,28,14,490613,252306,239565,1550,Départementales12015
2047,N.C.,COM,2015,Départementales,1,28,50,376202,190605,178973,725,Départementales12015
2048,N.C.,COM,2015,Départementales,1,28,61,209846,113399,106428,847,Départementales12015
2049,N.C.,COM,2015,Départementales,1,32,02,372896,198639,188967,3367,Départementales12015
2050,N.C.,COM,2015,Départementales,1,32,59,1794274,839886,803289,15861,Départementales12015
2051,N.C.,COM,2015,Départementales,1,32,62,1085420,562334,534258,16625,Départementales12015
2052,N.C.,COM,2015,Départementales,1,44,08,194892,94865,90158,4315,Départementales12015
2053,N.C.,COM,2015,Départementales,1,44,10,203973,102279,97263,6233,Départementales12015
2054,N.C.,COM,2015,Départementales,1,44,51,379081,185480,177068,11553,Départementales12015
2055,N.C.,COM,2015,Départementales,1,44,52,136691,72336,67342,1322,Départementales12015
2056,N.C.,COM,2015,Départementales,1,44,54,491454,236664,226727,974,Départementales12015
2057,N.C.,COM,2015,Départementales,1,44,55,138345,73425,69218,2280,Départementales12015
2058,N.C.,COM,2015,Départementales,1,44,57,752911,337861,323872,1074,Départementales12015
2059,N.C.,COM,2015,Départementales,1,44,68,528124,252450,239327,3230,Départementales12015
2060,N.C.,COM,2015,Départementales,1,44,88,284404,149809,141077,3963,Départementales12015
2061,N.C.,COM,2015,Départementales,1,52,49,558247,277317,261513,10579,Départementales12015
2062,N.C.,COM,2015,Départementales,1,52,72,406376,202139,190189,1493,Départementales12015
2063,N.C.,COM,2015,Départementales,1,53,22,450929,253631,239901,1651,Départementales12015
2064,N.C.,COM,2015,Départementales,1,53,29,682615,348896,330801,981,Départementales12015
2065,N.C.,COM,2015,Départementales,1,75,17,477321,239053,226005,5543,Départementales12015
2066,N.C.,COM,2015,Départementales,1,75,19,185962,110841,101810,3549,Départementales12015
2067,N.C.,COM,2015,Départementales,1,75,24,311198,186835,176294,6957,Départementales12015
2068,N.C.,COM,2015,Départementales,1,75,47,239430,138421,131873,2849,Départementales12015
2069,N.C.,COM,2015,Départementales,1,75,64,497088,262473,248562,3360,Départementales12015
2070,N.C.,COM,2015,Départementales,1,75,86,304750,156501,148191,1059,Départementales12015
2071,N.C.,COM,2015,Départementales,1,75,87,263834,152533,142659,2898,Départementales12015
2072,N.C.,COM,2015,Départementales,1,76,09,116219,64679,57961,737,Départementales12015
2073,N.C.,COM,2015,Départementales,1,76,11,267056,153461,143949,662,Départementales12015
2074,N.C.,COM,2015,Départementales,1,76,30,526142,284019,271873,19325,Départementales12015
2075,N.C.,COM,2015,Départementales,1,76,31,868338,452480,433454,17507,Départementales12015
2076,N.C.,COM,2015,Départementales,1,76,34,772969,401037,384146,5696,Départementales12015
2077,N.C.,COM,2015,Départementales,1,76,66,340190,189551,181928,6946,Départementales12015
2078,N.C.,COM,2015,Départementales,1,76,81,286523,168217,158465,5693,Départementales12015
2079,N.C.,COM,2015,Départementales,1,84,01,402473,197190,190262,7339,Départementales12015
2080,N.C.,COM,2015,Départementales,1,84,03,253681,136469,129462,9296,Départementales12015
2081,N.C.,COM,2015,Départementales,1,84,07,247018,138271,131965,727,Départementales12015
2082,N.C.,COM,2015,Départementales,1,84,15,118255,65996,59823,756,Départementales12015
2083,N.C.,COM,2015,Départementales,1,84,38,835514,411436,396511,6645,Départementales12015
2084,N.C.,COM,2015,Départementales,1,84,42,510268,247391,236708,884,Départementales12015
2085,N.C.,COM,2015,Départementales,1,93,06,755991,367063,354069,5564,Départementales12015
2086,N.C.,COM,2015,Départementales,1,93,13,1340994,651039,624803,25845,Départementales12015
2087,N.C.,COM,2015,Départementales,1,93,84,394983,214974,205964,1266,Départementales12015
2088,N.C.,COM,2015,Départementales,1,94,2B,122051,69183,65876,1425,Départementales12015
2089,N.C.,COM,2015,Départementales,2,04,974,570134,291480,258300,11496,Départementales22015
2090,N.C.,COM,2015,Départementales,2,11,93,760144,259740,232142,4257,Départementales22015
