election,tour,region,inscrits,votants,exprimes,liste,nuance,nomNuance,voix,annee,clef,voixPourcent,participationPourcent,blancsNulsPourcent,nom,Couleur,codeCouleur
Présidentielles,1,84,5416712,4297161,4187716,Emmanuel MACRON,EM,En Marche !,1025872,2017,Présidentielles-2017-T1,24.5,79.33,2.02,Auvergne-Rhône-Alpes,Jaune,#FFCE3E
Présidentielles,1,84,5416712,4297161,4187716,François ASSELINEAU,UPR,Union Populaire Républicaine,41336,2017,Présidentielles-2017-T1,0.99,79.33,2.02,Auvergne-Rhône-Alpes,Gris,#E0E0E0
Présidentielles,1,84,5416712,4297161,4187716,François FILLON,LR,Les Républicains,845905,2017,Présidentielles-2017-T1,20.2,79.33,2.02,Auvergne-Rhône-Alpes,Bleu,#045BFF
Présidentielles,1,84,5416712,4297161,4187716,Jacques CHEMINADE,SP,Solidarité et progrès,7597,2017,Présidentielles-2017-T1,0.18,79.33,2.02,Auvergne-Rhône-Alpes,Gris,#E0E0E0
Présidentielles,1,84,5416712,4297161,4187716,Jean LASSALLE,Résistons,Résistons,53247,2017,Présidentielles-2017-T1,1.27,79.33,2.02,Auvergne-Rhône-Alpes,Gris,#E0E0E0
Présidentielles,1,84,5416712,4297161,4187716,Jean-Luc MÉLENCHON,LFI,France insoumise,805588,2017,Présidentielles-2017-T1,19.24,79.33,2.02,Auvergne-Rhône-Alpes,Rouge,#EE4A40
Présidentielles,1,84,5416712,4297161,4187716,Marine LE PEN,FN,Front National,867591,2017,Présidentielles-2017-T1,20.72,79.33,2.02,Auvergne-Rhône-Alpes,Bleu marine,#0C295A
Présidentielles,1,84,5416712,4297161,4187716,Nathalie ARTHAUD,LO,Lutte ouvrière,24656,2017,Présidentielles-2017-T1,0.59,79.33,2.02,Auvergne-Rhône-Alpes,Rouge,#EE4A40
Présidentielles,1,84,5416712,4297161,4187716,Nicolas DUPONT-AIGNAN,DLF,Debout la France,215883,2017,Présidentielles-2017-T1,5.16,79.33,2.02,Auvergne-Rhône-Alpes,Bleu marine,#0C295A
Présidentielles,1,84,5416712,4297161,4187716,Philippe POUTOU,NPA,Nouveau Parti Anticapitaliste,43509,2017,Présidentielles-2017-T1,1.04,79.33,2.02,Auvergne-Rhône-Alpes,Rouge,#EE4A40
Présidentielles,2,84,5414461,4141707,3652917,Emmanuel MACRON,EM,En Marche !,2452191,2017,Présidentielles-2017-T2,67.13,76.49,9.03,Auvergne-Rhône-Alpes,Jaune,#FFCE3E
Présidentielles,2,84,5414461,4141707,3652917,Marine LE PEN,FN,Front National,1200726,2017,Présidentielles-2017-T2,32.87,76.49,9.03,Auvergne-Rhône-Alpes,Bleu marine,#0C295A
Régionales,1,84,5310770,2597323,2507815,Alain FÉDÈLE,LDIV,Divers,21723,2015,Régionales-2015-T1,0.87,48.91,1.69,Auvergne-Rhône-Alpes,Gris,#E0E0E0
Régionales,1,84,5310770,2597323,2507815,Cécile CUKIERMAN,LCOM,Parti communiste français,135274,2015,Régionales-2015-T1,5.39,48.91,1.69,Auvergne-Rhône-Alpes,Rouge,#EE4A40
Régionales,1,84,5310770,2597323,2507815,Chantal GOMEZ,LEXG,Extrême gauche,31359,2015,Régionales-2015-T1,1.25,48.91,1.69,Auvergne-Rhône-Alpes,Rouge,#EE4A40
Régionales,1,84,5310770,2597323,2507815,Christophe BOUDOT,LFN,Front National,639923,2015,Régionales-2015-T1,25.52,48.91,1.69,Auvergne-Rhône-Alpes,Bleu marine,#0C295A
Régionales,1,84,5310770,2597323,2507815,Eric LAFOND,LDVD,Divers droite,39187,2015,Régionales-2015-T1,1.56,48.91,1.69,Auvergne-Rhône-Alpes,Bleu,#045BFF
Régionales,1,84,5310770,2597323,2507815,Gerbert RAMBAUD,LDLF,Debout la France,71538,2015,Régionales-2015-T1,2.85,48.91,1.69,Auvergne-Rhône-Alpes,Bleu marine,#0C295A
Régionales,1,84,5310770,2597323,2507815,Jean-Charles KOHLHAAS,LVEG,EELV et gauche,173038,2015,Régionales-2015-T1,6.9,48.91,1.69,Auvergne-Rhône-Alpes,Vert,#44EE8B
Régionales,1,84,5310770,2597323,2507815,Jean-Jack QUEYRANNE,LUG,Union de la gauche,600112,2015,Régionales-2015-T1,23.93,48.91,1.69,Auvergne-Rhône-Alpes,Rose,#FF5E9A
Régionales,1,84,5310770,2597323,2507815,Laurent WAUQUIEZ,LUD,Union de la droite,795661,2015,Régionales-2015-T1,31.73,48.91,1.69,Auvergne-Rhône-Alpes,Bleu,#045BFF
Régionales,2,84,5310464,3063198,2958455,Christophe BOUDOT,LFN,Front National,667102,2015,Régionales-2015-T2,22.55,57.68,1.97,Auvergne-Rhône-Alpes,Bleu marine,#0C295A
Régionales,2,84,5310464,3063198,2958455,Jean-Jack QUEYRANNE,LUG,Union de la gauche,1089756,2015,Régionales-2015-T2,36.84,57.68,1.97,Auvergne-Rhône-Alpes,Rose,#FF5E9A
Régionales,2,84,5310464,3063198,2958455,Laurent WAUQUIEZ,LUD,Union de la droite,1201597,2015,Régionales-2015-T2,40.62,57.68,1.97,Auvergne-Rhône-Alpes,Bleu,#045BFF
Européennes,1,93,3487396,1508812,1461937,Alain MALEGARIE,LDIV,Divers,2510,2014,Européennes-2014-T1,0.17,43.26,1.34,Provence-Alpes-Côte d'Azur,Gris,#E0E0E0
Européennes,1,93,3487396,1508812,1461937,Aurélien MICHEL,LDIV,Divers,297,2014,Européennes-2014-T1,0.02,43.26,1.34,Provence-Alpes-Côte d'Azur,Gris,#E0E0E0
Européennes,1,93,3487396,1508812,1461937,Bertrand LESCURE,LDVD,Divers droite,16949,2014,Européennes-2014-T1,1.16,43.26,1.34,Provence-Alpes-Côte d'Azur,Bleu,#045BFF
Européennes,1,93,3487396,1508812,1461937,Chantal GOMEZ,LEXG,Extrême gauche,11425,2014,Européennes-2014-T1,0.78,43.26,1.34,Provence-Alpes-Côte d'Azur,Rouge,#EE4A40
Européennes,1,93,3487396,1508812,1461937,Christophe MAYAUD,LDIV,Divers,75,2014,Européennes-2014-T1,0.01,43.26,1.34,Provence-Alpes-Côte d'Azur,Gris,#E0E0E0
Européennes,1,93,3487396,1508812,1461937,Christophe RICERCHI,LEXG,Extrême gauche,526,2014,Européennes-2014-T1,0.04,43.26,1.34,Provence-Alpes-Côte d'Azur,Rouge,#EE4A40
Européennes,1,93,3487396,1508812,1461937,Daniel ROMANI,LDIV,Divers,6042,2014,Européennes-2014-T1,0.41,43.26,1.34,Provence-Alpes-Côte d'Azur,Gris,#E0E0E0
Européennes,1,93,3487396,1508812,1461937,Elisabeth SALVARESI,LDIV,Divers,1349,2014,Européennes-2014-T1,0.09,43.26,1.34,Provence-Alpes-Côte d'Azur,Gris,#E0E0E0
Européennes,1,93,3487396,1508812,1461937,Emmanuel GUIGON,LDVD,Divers droite,186,2014,Européennes-2014-T1,0.01,43.26,1.34,Provence-Alpes-Côte d'Azur,Bleu,#045BFF
Européennes,1,93,3487396,1508812,1461937,Éric SANSON,LDIV,Divers,687,2014,Européennes-2014-T1,0.05,43.26,1.34,Provence-Alpes-Côte d'Azur,Gris,#E0E0E0
Européennes,1,93,3487396,1508812,1461937,François ALFONSI,LDIV,Divers,4148,2014,Européennes-2014-T1,0.28,43.26,1.34,Provence-Alpes-Côte d'Azur,Gris,#E0E0E0
Européennes,1,93,3487396,1508812,1461937,Gerbert RAMBAUD,LDVD,Divers droite,52349,2014,Européennes-2014-T1,3.58,43.26,1.34,Provence-Alpes-Côte d'Azur,Bleu,#045BFF
Européennes,1,93,3487396,1508812,1461937,Jean-Baptiste COUTELIS,LDVG,Divers gauche,36929,2014,Européennes-2014-T1,2.53,43.26,1.34,Provence-Alpes-Côte d'Azur,Rose,#FF5E9A
Européennes,1,93,3487396,1508812,1461937,Jean-Marie LE PEN,LFN,Front National,485510,2014,Européennes-2014-T1,33.21,43.26,1.34,Provence-Alpes-Côte d'Azur,Bleu marine,#0C295A
Européennes,1,93,3487396,1508812,1461937,Jean-Marie MURE-RAVAUD,LDVD,Divers droite,5766,2014,Européennes-2014-T1,0.39,43.26,1.34,Provence-Alpes-Côte d'Azur,Bleu,#045BFF
Européennes,1,93,3487396,1508812,1461937,Marie-Christine VERGIAT,LFG,Front de Gauche,94010,2014,Européennes-2014-T1,6.43,43.26,1.34,Provence-Alpes-Côte d'Azur,Rouge,#EE4A40
Européennes,1,93,3487396,1508812,1461937,Michèle RIVASI,LVEC,Europe-Ecologie-Les Verts,113343,2014,Européennes-2014-T1,7.75,43.26,1.34,Provence-Alpes-Côte d'Azur,Vert,#44EE8B
Européennes,1,93,3487396,1508812,1461937,Monique ARNAUD,LDIV,Divers,2515,2014,Européennes-2014-T1,0.17,43.26,1.34,Provence-Alpes-Côte d'Azur,Gris,#E0E0E0
Européennes,1,93,3487396,1508812,1461937,Renaud MUSELIER,LUMP,Union pour un Mouvement Populaire,340465,2014,Européennes-2014-T1,23.29,43.26,1.34,Provence-Alpes-Côte d'Azur,Bleu,#045BFF
Européennes,1,93,3487396,1508812,1461937,Sylvie GOULARD,LUC,Union du centre,101583,2014,Européennes-2014-T1,6.95,43.26,1.34,Provence-Alpes-Côte d'Azur,Bleu ciel,#39C3FF
Européennes,1,93,3487396,1508812,1461937,Valérie DAGRAIN,LDIV,Divers,985,2014,Européennes-2014-T1,0.07,43.26,1.34,Provence-Alpes-Côte d'Azur,Gris,#E0E0E0
Européennes,1,93,3487396,1508812,1461937,Valérie MIRA,LDIV,Divers,29995,2014,Européennes-2014-T1,2.05,43.26,1.34,Provence-Alpes-Côte d'Azur,Gris,#E0E0E0
Européennes,1,93,3487396,1508812,1461937,Vincent PEILLON,LUG,Union de la gauche,154293,2014,Européennes-2014-T1,10.55,43.26,1.34,Provence-Alpes-Côte d'Azur,Rose,#FF5E9A
Européennes,1,93,3549563,1772548,1711039,ALLIANCE JAUNE,,,9820,2019,Européennes-2019-T1,0.57,49.94,1.73,Provence-Alpes-Côte d'Azur,,
Européennes,1,93,3549563,1772548,1711039,ALLONS ENFANTS,,,450,2019,Européennes-2019-T1,0.03,49.94,1.73,Provence-Alpes-Côte d'Azur,,
Européennes,1,93,3549563,1772548,1711039,À VOIX ÉGALES,,,449,2019,Européennes-2019-T1,0.03,49.94,1.73,Provence-Alpes-Côte d'Azur,,
Européennes,1,93,3549563,1772548,1711039,DEBOUT LA FRANCE,,,60613,2019,Européennes-2019-T1,3.54,49.94,1.73,Provence-Alpes-Côte d'Azur,,
Européennes,1,93,3549563,1772548,1711039,DÉCROISSANCE 2019,,,631,2019,Européennes-2019-T1,0.04,49.94,1.73,Provence-Alpes-Côte d'Azur,,
Européennes,1,93,3549563,1772548,1711039,DÉMOCRATIE REPRÉSENTATIVE,,,185,2019,Européennes-2019-T1,0.01,49.94,1.73,Provence-Alpes-Côte d'Azur,,
Européennes,1,93,3549563,1772548,1711039,ENSEMBLE PATRIOTES,,,12008,2019,Européennes-2019-T1,0.7,49.94,1.73,Provence-Alpes-Côte d'Azur,,
Européennes,1,93,3549563,1772548,1711039,ENSEMBLE POUR LE FREXIT,,,22092,2019,Européennes-2019-T1,1.29,49.94,1.73,Provence-Alpes-Côte d'Azur,,
Européennes,1,93,3549563,1772548,1711039,ENVIE D'EUROPE,,,76643,2019,Européennes-2019-T1,4.48,49.94,1.73,Provence-Alpes-Côte d'Azur,,
Européennes,1,93,3549563,1772548,1711039,ESPERANTO,,,1357,2019,Européennes-2019-T1,0.08,49.94,1.73,Provence-Alpes-Côte d'Azur,,
Européennes,1,93,3549563,1772548,1711039,EUROPE AU SERVICE PEUPLES,,,3002,2019,Européennes-2019-T1,0.18,49.94,1.73,Provence-Alpes-Côte d'Azur,,
Européennes,1,93,3549563,1772548,1711039,EUROPE ÉCOLOGIE,,,200140,2019,Européennes-2019-T1,11.7,49.94,1.73,Provence-Alpes-Côte d'Azur,,
Européennes,1,93,3549563,1772548,1711039,ÉVOLUTION CITOYENNE,,,371,2019,Européennes-2019-T1,0.02,49.94,1.73,Provence-Alpes-Côte d'Azur,,
Européennes,1,93,3549563,1772548,1711039,INITIATIVE CITOYENNE,,,405,2019,Européennes-2019-T1,0.02,49.94,1.73,Provence-Alpes-Côte d'Azur,,
Européennes,1,93,3549563,1772548,1711039,LA FRANCE INSOUMISE,,,99990,2019,Européennes-2019-T1,5.84,49.94,1.73,Provence-Alpes-Côte d'Azur,,
Européennes,1,93,3549563,1772548,1711039,LA LIGNE CLAIRE,,,135,2019,Européennes-2019-T1,0.01,49.94,1.73,Provence-Alpes-Côte d'Azur,,
Européennes,1,93,3549563,1772548,1711039,LES EUROPÉENS,,,31340,2019,Européennes-2019-T1,1.83,49.94,1.73,Provence-Alpes-Côte d'Azur,,
Européennes,1,93,3549563,1772548,1711039,LES OUBLIES DE L'EUROPE,,,3294,2019,Européennes-2019-T1,0.19,49.94,1.73,Provence-Alpes-Côte d'Azur,,
Européennes,1,93,3549563,1772548,1711039,LISTE CITOYENNE,,,36768,2019,Européennes-2019-T1,2.15,49.94,1.73,Provence-Alpes-Côte d'Azur,,
Européennes,1,93,3549563,1772548,1711039,LISTE DE LA RECONQUÊTE,,,396,2019,Européennes-2019-T1,0.02,49.94,1.73,Provence-Alpes-Côte d'Azur,,
Européennes,1,93,3549563,1772548,1711039,LUTTE OUVRIÈRE,,,7390,2019,Européennes-2019-T1,0.43,49.94,1.73,Provence-Alpes-Côte d'Azur,,
Européennes,1,93,3549563,1772548,1711039,NEUTRE ET ACTIF,,,100,2019,Européennes-2019-T1,0.01,49.94,1.73,Provence-Alpes-Côte d'Azur,,
Européennes,1,93,3549563,1772548,1711039,PACE,,,408,2019,Européennes-2019-T1,0.02,49.94,1.73,Provence-Alpes-Côte d'Azur,,
Européennes,1,93,3549563,1772548,1711039,PARTI ANIMALISTE,,,39026,2019,Européennes-2019-T1,2.28,49.94,1.73,Provence-Alpes-Côte d'Azur,,
Européennes,1,93,3549563,1772548,1711039,PARTI FED. EUROPÉEN,,,753,2019,Européennes-2019-T1,0.04,49.94,1.73,Provence-Alpes-Côte d'Azur,,
Européennes,1,93,3549563,1772548,1711039,PARTI PIRATE,,,1818,2019,Européennes-2019-T1,0.11,49.94,1.73,Provence-Alpes-Côte d'Azur,,
Européennes,1,93,3549563,1772548,1711039,POUR L'EUROPE DES GENS,,,46779,2019,Européennes-2019-T1,2.73,49.94,1.73,Provence-Alpes-Côte d'Azur,,
Européennes,1,93,3549563,1772548,1711039,PRENEZ LE POUVOIR,,,521900,2019,Européennes-2019-T1,30.5,49.94,1.73,Provence-Alpes-Côte d'Azur,,
Européennes,1,93,3549563,1772548,1711039,RENAISSANCE,,,348418,2019,Européennes-2019-T1,20.36,49.94,1.73,Provence-Alpes-Côte d'Azur,,
Européennes,1,93,3549563,1772548,1711039,RÉVOLUTIONNAIRE,,,70,2019,Européennes-2019-T1,0.0,49.94,1.73,Provence-Alpes-Côte d'Azur,,
Européennes,1,93,3549563,1772548,1711039,UDLEF,,,111,2019,Européennes-2019-T1,0.01,49.94,1.73,Provence-Alpes-Côte d'Azur,,
Européennes,1,93,3549563,1772548,1711039,UNE FRANCE ROYALE,,,214,2019,Européennes-2019-T1,0.01,49.94,1.73,Provence-Alpes-Côte d'Azur,,
Européennes,1,93,3549563,1772548,1711039,UNION DROITE-CENTRE,,,150769,2019,Européennes-2019-T1,8.81,49.94,1.73,Provence-Alpes-Côte d'Azur,,
Européennes,1,93,3549563,1772548,1711039,URGENCE ÉCOLOGIE,,,32629,2019,Européennes-2019-T1,1.91,49.94,1.73,Provence-Alpes-Côte d'Azur,,
Présidentielles,1,93,3567740,2810838,2750937,Benoît HAMON,PS,Parti Socialiste,113365,2017,Présidentielles-2017-T1,4.12,78.78,1.68,Provence-Alpes-Côte d'Azur,Rose,#FF5E9A
Présidentielles,1,93,3567740,2810838,2750937,Emmanuel MACRON,EM,En Marche !,520978,2017,Présidentielles-2017-T1,18.94,78.78,1.68,Provence-Alpes-Côte d'Azur,Jaune,#FFCE3E
Présidentielles,1,93,3567740,2810838,2750937,François ASSELINEAU,UPR,Union Populaire Républicaine,25950,2017,Présidentielles-2017-T1,0.94,78.78,1.68,Provence-Alpes-Côte d'Azur,Gris,#E0E0E0
Présidentielles,1,93,3567740,2810838,2750937,François FILLON,LR,Les Républicains,615524,2017,Présidentielles-2017-T1,22.38,78.78,1.68,Provence-Alpes-Côte d'Azur,Bleu,#045BFF
Présidentielles,1,93,3567740,2810838,2750937,Jacques CHEMINADE,SP,Solidarité et progrès,4569,2017,Présidentielles-2017-T1,0.17,78.78,1.68,Provence-Alpes-Côte d'Azur,Gris,#E0E0E0
Présidentielles,1,93,3567740,2810838,2750937,Jean LASSALLE,Résistons,Résistons,29554,2017,Présidentielles-2017-T1,1.07,78.78,1.68,Provence-Alpes-Côte d'Azur,Gris,#E0E0E0
Présidentielles,1,93,3567740,2810838,2750937,Jean-Luc MÉLENCHON,LFI,France insoumise,515415,2017,Présidentielles-2017-T1,18.74,78.78,1.68,Provence-Alpes-Côte d'Azur,Rouge,#EE4A40
Présidentielles,1,93,3567740,2810838,2750937,Marine LE PEN,FN,Front National,774781,2017,Présidentielles-2017-T1,28.16,78.78,1.68,Provence-Alpes-Côte d'Azur,Bleu marine,#0C295A
Présidentielles,1,93,3567740,2810838,2750937,Nathalie ARTHAUD,LO,Lutte ouvrière,10437,2017,Présidentielles-2017-T1,0.38,78.78,1.68,Provence-Alpes-Côte d'Azur,Rouge,#EE4A40
Présidentielles,1,93,3567740,2810838,2750937,Nicolas DUPONT-AIGNAN,DLF,Debout la France,119050,2017,Présidentielles-2017-T1,4.33,78.78,1.68,Provence-Alpes-Côte d'Azur,Bleu marine,#0C295A
Présidentielles,1,93,3567740,2810838,2750937,Philippe POUTOU,NPA,Nouveau Parti Anticapitaliste,21314,2017,Présidentielles-2017-T1,0.77,78.78,1.68,Provence-Alpes-Côte d'Azur,Rouge,#EE4A40
Présidentielles,2,93,3565160,2652228,2355752,Emmanuel MACRON,EM,En Marche !,1306636,2017,Présidentielles-2017-T2,55.47,74.39,8.32,Provence-Alpes-Côte d'Azur,Jaune,#FFCE3E
Présidentielles,2,93,3565160,2652228,2355752,Marine LE PEN,FN,Front National,1049116,2017,Présidentielles-2017-T2,44.53,74.39,8.32,Provence-Alpes-Côte d'Azur,Bleu marine,#0C295A
Régionales,1,93,3526091,1831409,1775257,Christian ESTROSI,LUD,Union de la droite,469884,2015,Régionales-2015-T1,26.47,51.94,1.59,Provence-Alpes-Côte d'Azur,Bleu,#045BFF
Régionales,1,93,3526091,1831409,1775257,Christophe CASTANER,LUG,Union de la gauche,294398,2015,Régionales-2015-T1,16.58,51.94,1.59,Provence-Alpes-Côte d'Azur,Rose,#FF5E9A
Régionales,1,93,3526091,1831409,1775257,Cyril JARNY,LDVG,Divers gauche,11276,2015,Régionales-2015-T1,0.64,51.94,1.59,Provence-Alpes-Côte d'Azur,Rose,#FF5E9A
Régionales,1,93,3526091,1831409,1775257,Daniel ROMANI,LDIV,Divers,10752,2015,Régionales-2015-T1,0.61,51.94,1.59,Provence-Alpes-Côte d'Azur,Gris,#E0E0E0
Régionales,1,93,3526091,1831409,1775257,Isabelle BONNET,LEXG,Extrême gauche,26279,2015,Régionales-2015-T1,1.48,51.94,1.59,Provence-Alpes-Côte d'Azur,Rouge,#EE4A40
Régionales,1,93,3526091,1831409,1775257,Jacques BOMPARD,LEXD,Extrême droite,19889,2015,Régionales-2015-T1,1.12,51.94,1.59,Provence-Alpes-Côte d'Azur,Bleu marine,#0C295A
Régionales,1,93,3526091,1831409,1775257,Jean Marc GOVERNATORI,LECO,Écologiste,71901,2015,Régionales-2015-T1,4.05,51.94,1.59,Provence-Alpes-Côte d'Azur,Vert,#44EE8B
Régionales,1,93,3526091,1831409,1775257,Marion MARÉCHAL-LE PEN,LFN,Front National,719746,2015,Régionales-2015-T1,40.54,51.94,1.59,Provence-Alpes-Côte d'Azur,Bleu marine,#0C295A
Régionales,1,93,3526091,1831409,1775257,Noël CHUISANO,LDLF,Debout la France,34600,2015,Régionales-2015-T1,1.95,51.94,1.59,Provence-Alpes-Côte d'Azur,Bleu marine,#0C295A
Régionales,1,93,3526091,1831409,1775257,Sophie CAMARD,LVEG,EELV et gauche,116125,2015,Régionales-2015-T1,6.54,51.94,1.59,Provence-Alpes-Côte d'Azur,Vert,#44EE8B
Régionales,2,93,3525272,2126074,1959693,Christian ESTROSI,LUD,Union de la droite,1073516,2015,Régionales-2015-T2,54.78,60.31,4.72,Provence-Alpes-Côte d'Azur,Bleu,#045BFF
Régionales,2,93,3525272,2126074,1959693,Marion MARÉCHAL-LE PEN,LFN,Front National,886177,2015,Régionales-2015-T2,45.22,60.31,4.72,Provence-Alpes-Côte d'Azur,Bleu marine,#0C295A
Européennes,1,94,229843,81631,79982,Alain MALEGARIE,LDIV,Divers,5,2014,Européennes-2014-T1,0.01,35.52,0.72,Corse,Gris,#E0E0E0
Européennes,1,94,229843,81631,79982,Aurélien MICHEL,LDIV,Divers,0,2014,Européennes-2014-T1,0.0,35.52,0.72,Corse,Gris,#E0E0E0
Européennes,1,94,229843,81631,79982,Bertrand LESCURE,LDVD,Divers droite,299,2014,Européennes-2014-T1,0.37,35.52,0.72,Corse,Bleu,#045BFF
Européennes,1,94,229843,81631,79982,Chantal GOMEZ,LEXG,Extrême gauche,279,2014,Européennes-2014-T1,0.35,35.52,0.72,Corse,Rouge,#EE4A40
Européennes,1,94,229843,81631,79982,Christophe MAYAUD,LDIV,Divers,2,2014,Européennes-2014-T1,0.0,35.52,0.72,Corse,Gris,#E0E0E0
Européennes,1,94,229843,81631,79982,Christophe RICERCHI,LEXG,Extrême gauche,20,2014,Européennes-2014-T1,0.03,35.52,0.72,Corse,Rouge,#EE4A40
Européennes,1,94,229843,81631,79982,Daniel ROMANI,LDIV,Divers,184,2014,Européennes-2014-T1,0.23,35.52,0.72,Corse,Gris,#E0E0E0
Européennes,1,94,229843,81631,79982,Elisabeth SALVARESI,LDIV,Divers,29,2014,Européennes-2014-T1,0.04,35.52,0.72,Corse,Gris,#E0E0E0
Européennes,1,94,229843,81631,79982,Emmanuel GUIGON,LDVD,Divers droite,3,2014,Européennes-2014-T1,0.0,35.52,0.72,Corse,Bleu,#045BFF
Européennes,1,94,229843,81631,79982,Éric SANSON,LDIV,Divers,6,2014,Européennes-2014-T1,0.01,35.52,0.72,Corse,Gris,#E0E0E0
Européennes,1,94,229843,81631,79982,François ALFONSI,LDIV,Divers,17207,2014,Européennes-2014-T1,21.51,35.52,0.72,Corse,Gris,#E0E0E0
Européennes,1,94,229843,81631,79982,Gerbert RAMBAUD,LDVD,Divers droite,2340,2014,Européennes-2014-T1,2.93,35.52,0.72,Corse,Bleu,#045BFF
Européennes,1,94,229843,81631,79982,Jean-Baptiste COUTELIS,LDVG,Divers gauche,1026,2014,Européennes-2014-T1,1.28,35.52,0.72,Corse,Rose,#FF5E9A
Européennes,1,94,229843,81631,79982,Jean-Marie LE PEN,LFN,Front National,18631,2014,Européennes-2014-T1,23.29,35.52,0.72,Corse,Bleu marine,#0C295A
Européennes,1,94,229843,81631,79982,Jean-Marie MURE-RAVAUD,LDVD,Divers droite,143,2014,Européennes-2014-T1,0.18,35.52,0.72,Corse,Bleu,#045BFF
Européennes,1,94,229843,81631,79982,Marie-Christine VERGIAT,LFG,Front de Gauche,4792,2014,Européennes-2014-T1,5.99,35.52,0.72,Corse,Rouge,#EE4A40
Européennes,1,94,229843,81631,79982,Michèle RIVASI,LVEC,Europe-Ecologie-Les Verts,3501,2014,Européennes-2014-T1,4.38,35.52,0.72,Corse,Vert,#44EE8B
Européennes,1,94,229843,81631,79982,Monique ARNAUD,LDIV,Divers,79,2014,Européennes-2014-T1,0.1,35.52,0.72,Corse,Gris,#E0E0E0
Européennes,1,94,229843,81631,79982,Renaud MUSELIER,LUMP,Union pour un Mouvement Populaire,21044,2014,Européennes-2014-T1,26.31,35.52,0.72,Corse,Bleu,#045BFF
Européennes,1,94,229843,81631,79982,Sylvie GOULARD,LUC,Union du centre,2809,2014,Européennes-2014-T1,3.51,35.52,0.72,Corse,Bleu ciel,#39C3FF
Européennes,1,94,229843,81631,79982,Valérie DAGRAIN,LDIV,Divers,44,2014,Européennes-2014-T1,0.06,35.52,0.72,Corse,Gris,#E0E0E0
Européennes,1,94,229843,81631,79982,Valérie MIRA,LDIV,Divers,11,2014,Européennes-2014-T1,0.01,35.52,0.72,Corse,Gris,#E0E0E0
Européennes,1,94,229843,81631,79982,Vincent PEILLON,LUG,Union de la gauche,7528,2014,Européennes-2014-T1,9.41,35.52,0.72,Corse,Rose,#FF5E9A
Européennes,1,94,233335,88688,85910,ALLIANCE JAUNE,,,463,2019,Européennes-2019-T1,0.54,38.01,1.19,Corse,,
Européennes,1,94,233335,88688,85910,ALLONS ENFANTS,,,4,2019,Européennes-2019-T1,0.0,38.01,1.19,Corse,,
Européennes,1,94,233335,88688,85910,À VOIX ÉGALES,,,98,2019,Européennes-2019-T1,0.11,38.01,1.19,Corse,,
Européennes,1,94,233335,88688,85910,DEBOUT LA FRANCE,,,1833,2019,Européennes-2019-T1,2.13,38.01,1.19,Corse,,
Européennes,1,94,233335,88688,85910,DÉCROISSANCE 2019,,,28,2019,Européennes-2019-T1,0.03,38.01,1.19,Corse,,
Européennes,1,94,233335,88688,85910,DÉMOCRATIE REPRÉSENTATIVE,,,1,2019,Européennes-2019-T1,0.0,38.01,1.19,Corse,,
Européennes,1,94,233335,88688,85910,ENSEMBLE PATRIOTES,,,486,2019,Européennes-2019-T1,0.57,38.01,1.19,Corse,,
Européennes,1,94,233335,88688,85910,ENSEMBLE POUR LE FREXIT,,,681,2019,Européennes-2019-T1,0.79,38.01,1.19,Corse,,
Européennes,1,94,233335,88688,85910,ENVIE D'EUROPE,,,3002,2019,Européennes-2019-T1,3.49,38.01,1.19,Corse,,
Européennes,1,94,233335,88688,85910,ESPERANTO,,,94,2019,Européennes-2019-T1,0.11,38.01,1.19,Corse,,
Européennes,1,94,233335,88688,85910,EUROPE AU SERVICE PEUPLES,,,1,2019,Européennes-2019-T1,0.0,38.01,1.19,Corse,,
Européennes,1,94,233335,88688,85910,EUROPE ÉCOLOGIE,,,18909,2019,Européennes-2019-T1,22.01,38.01,1.19,Corse,,
Européennes,1,94,233335,88688,85910,ÉVOLUTION CITOYENNE,,,12,2019,Européennes-2019-T1,0.01,38.01,1.19,Corse,,
Européennes,1,94,233335,88688,85910,INITIATIVE CITOYENNE,,,8,2019,Européennes-2019-T1,0.01,38.01,1.19,Corse,,
Européennes,1,94,233335,88688,85910,LA FRANCE INSOUMISE,,,2717,2019,Européennes-2019-T1,3.16,38.01,1.19,Corse,,
Européennes,1,94,233335,88688,85910,LA LIGNE CLAIRE,,,1,2019,Européennes-2019-T1,0.0,38.01,1.19,Corse,,
Européennes,1,94,233335,88688,85910,LES EUROPÉENS,,,752,2019,Européennes-2019-T1,0.88,38.01,1.19,Corse,,
Européennes,1,94,233335,88688,85910,LES OUBLIES DE L'EUROPE,,,132,2019,Européennes-2019-T1,0.15,38.01,1.19,Corse,,
Européennes,1,94,233335,88688,85910,LISTE CITOYENNE,,,1188,2019,Européennes-2019-T1,1.38,38.01,1.19,Corse,,
Européennes,1,94,233335,88688,85910,LISTE DE LA RECONQUÊTE,,,6,2019,Européennes-2019-T1,0.01,38.01,1.19,Corse,,
Européennes,1,94,233335,88688,85910,LUTTE OUVRIÈRE,,,362,2019,Européennes-2019-T1,0.42,38.01,1.19,Corse,,
Européennes,1,94,233335,88688,85910,NEUTRE ET ACTIF,,,3,2019,Européennes-2019-T1,0.0,38.01,1.19,Corse,,
Européennes,1,94,233335,88688,85910,PACE,,,13,2019,Européennes-2019-T1,0.02,38.01,1.19,Corse,,
